day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-1;155900;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;3071.0
-1;155900;KELP;2014;30;;;;;2016;3;2017;30;;;2015.0;953.0
-1;156000;RAINFOREST_RESIN;9998;9;9996;1;9995;25;10004;1;10005;25;;;10001.0;3071.0
-1;156000;KELP;2014;26;;;;;2017;26;;;;;2015.5;953.0
-1;156100;KELP;2014;28;;;;;2017;28;;;;;2015.5;953.0
-1;156100;RAINFOREST_RESIN;9998;6;9996;1;9995;27;10004;1;10005;27;;;10001.0;3071.0
-1;156200;KELP;2014;24;;;;;2017;2;2018;22;;;2015.5;953.0
-1;156200;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;3071.0
-1;156300;RAINFOREST_RESIN;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;3071.0
-1;156300;KELP;2014;29;;;;;2015;3;2017;29;;;2014.5;953.0
-1;156400;RAINFOREST_RESIN;10002;1;9995;23;;;10005;23;;;;;10003.5;3071.0
-1;156400;KELP;2014;28;;;;;2017;23;;;;;2015.5;953.0
-1;156500;KELP;2014;29;;;;;2017;29;;;;;2015.5;953.0
-1;156500;RAINFOREST_RESIN;9996;2;9995;27;;;10002;2;10004;2;10005;27;9999.0;3073.0
-1;156600;KELP;2015;23;;;;;2018;24;;;;;2016.5;953.0
-1;156600;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;3073.0
-1;156700;RAINFOREST_RESIN;9998;6;9995;27;;;10005;27;;;;;10001.5;3079.0
-1;156700;KELP;2015;31;;;;;2018;27;;;;;2016.5;953.0
-1;156800;RAINFOREST_RESIN;9998;7;9996;2;9995;22;10004;2;10005;22;;;10001.0;3079.0
-1;156800;KELP;2015;32;;;;;2018;24;;;;;2016.5;953.0
-1;156900;KELP;2014;24;;;;;2015;5;2018;25;;;2014.5;953.0
-1;156900;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;3079.0
-1;157000;KELP;2014;21;;;;;2016;8;2018;22;;;2015.0;958.5947265625
-1;157000;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;3079.0
-1;157100;RAINFOREST_RESIN;9996;2;9995;22;;;9998;1;10002;2;10004;2;9997.0;3079.0
-1;157100;KELP;2014;24;;;;;2018;24;;;;;2016.0;957.666015625
-1;157200;RAINFOREST_RESIN;9995;22;;;;;10002;3;10005;22;;;9998.5;3081.0
-1;157200;KELP;2015;1;2014;22;;;2018;22;;;;;2016.5;957.40234375
-1;157300;KELP;2014;22;;;;;2015;4;2017;22;;;2014.5;956.59375
-1;157300;RAINFOREST_RESIN;9995;22;;;;;10000;4;10005;22;;;9997.5;3081.0
-1;157400;KELP;2014;16;;;;;2017;25;;;;;2015.5;959.63671875
-1;157400;RAINFOREST_RESIN;10002;1;9996;2;9995;23;10004;2;10005;23;;;10003.0;3081.0
-1;157500;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;3083.0
-1;157500;KELP;2014;25;;;;;2017;26;;;;;2015.5;959.626953125
-1;157600;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;3083.0
-1;157600;KELP;2014;24;;;;;2015;3;2017;24;;;2014.5;958.455078125
-1;157700;KELP;2016;1;2014;25;;;2017;25;;;;;2016.5;959.755859375
-1;157700;RAINFOREST_RESIN;9996;2;9995;23;;;10002;6;10004;2;10005;23;9999.0;3083.0
-1;157800;KELP;2014;23;;;;;2017;23;;;;;2015.5;959.24609375
-1;157800;RAINFOREST_RESIN;9996;1;9995;22;;;10002;4;10004;1;10005;22;9999.0;3083.0
-1;157900;RAINFOREST_RESIN;9995;24;;;;;10002;4;10005;24;;;9998.5;3083.0
-1;157900;KELP;2014;31;;;;;2017;24;;;;;2015.5;959.0712890625
-1;158000;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;3083.0
-1;158000;KELP;2014;29;;;;;2017;29;;;;;2015.5;958.1806640625
-1;158100;KELP;2014;22;;;;;2017;23;;;;;2015.5;955.9697265625
-1;158100;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;3083.0
-1;158200;KELP;2014;26;;;;;2017;26;;;;;2015.5;956.3740234375
-1;158200;RAINFOREST_RESIN;10002;1;9996;1;9995;25;10004;1;10005;25;;;10003.0;3083.0
-1;158300;RAINFOREST_RESIN;9996;1;9995;30;;;9998;5;10004;1;10005;30;9997.0;3085.0
-1;158300;KELP;2014;31;;;;;2017;31;;;;;2015.5;957.453125
-1;158400;RAINFOREST_RESIN;9996;1;9995;30;;;9998;5;10004;1;10005;30;9997.0;3095.0
-1;158400;KELP;2016;1;2014;31;;;2017;31;;;;;2016.5;956.6005859375
-1;158500;KELP;2014;22;;;;;2017;22;;;;;2015.5;957.7900390625
-1;158500;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;3105.0
-1;158600;KELP;2014;27;;;;;2016;2;2017;27;;;2015.0;958.4404296875
-1;158600;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;3105.0
-1;158700;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;3105.0
-1;158700;KELP;2014;29;;;;;2016;5;2017;29;;;2015.0;958.2060546875
-1;158800;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;3105.0
-1;158800;KELP;2016;4;2014;24;;;2017;24;;;;;2016.5;958.3525390625
-1;158900;KELP;2014;32;;;;;2017;32;;;;;2015.5;960.791015625
-1;158900;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;3105.0
-1;159000;KELP;2015;1;2014;26;;;2018;27;;;;;2016.5;962.47021484375
-1;159000;RAINFOREST_RESIN;9996;1;9995;26;;;10002;7;10004;1;10005;26;9999.0;3105.0
-1;159100;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;3105.0
-1;159100;KELP;2014;31;;;;;2017;26;;;;;2015.5;960.6337890625
-1;159200;RAINFOREST_RESIN;9995;30;;;;;10002;1;10005;30;;;9998.5;3105.0
-1;159200;KELP;2014;30;;;;;2017;30;;;;;2015.5;961.0458984375
-1;159300;KELP;2014;20;;;;;2018;21;;;;;2016.0;961.49755859375
-1;159300;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;3141.0
-1;159400;RAINFOREST_RESIN;10000;6;9998;6;9996;1;10004;1;10005;23;;;10002.0;3141.0
-1;159400;KELP;2016;6;2014;24;;;2018;24;;;;;2017.0;962.3427734375
-1;159500;KELP;2014;26;;;;;2018;26;;;;;2016.0;962.17236328125
-1;159500;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;3141.0
-1;159600;RAINFOREST_RESIN;9998;8;9996;1;9995;23;10004;1;10005;23;;;10001.0;3141.0
-1;159600;KELP;2016;1;2014;24;;;2018;24;;;;;2017.0;961.73046875
-1;159700;KELP;2014;30;;;;;2017;1;2018;29;;;2015.5;961.388671875
-1;159700;RAINFOREST_RESIN;9996;1;9995;29;;;9998;4;10004;1;10005;29;9997.0;3141.0
-1;159800;RAINFOREST_RESIN;9995;20;;;;;10002;3;10005;20;;;9998.5;3149.0
-1;159800;KELP;2014;20;;;;;2018;20;;;;;2016.0;961.185546875
-1;159900;KELP;2014;25;;;;;2015;5;2017;1;2018;24;2014.5;961.26904296875
-1;159900;RAINFOREST_RESIN;9998;2;9996;1;9995;24;10000;5;10004;1;10005;24;9999.0;3149.0
-1;160000;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;3149.0
-1;160000;KELP;2014;26;;;;;2018;26;;;;;2016.0;966.1015625
-1;160100;KELP;2015;33;;;;;2018;26;;;;;2016.5;971.798828125
-1;160100;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;3155.0
-1;160200;RAINFOREST_RESIN;9998;4;9996;1;9995;23;10004;1;10005;23;;;10001.0;3155.0
-1;160200;KELP;2014;24;;;;;2016;5;2017;1;2018;23;2015.0;968.1396484375
-1;160300;KELP;2014;29;;;;;2017;26;;;;;2015.5;967.08203125
-1;160300;RAINFOREST_RESIN;9996;1;9995;25;;;9998;1;10004;1;10005;25;9997.0;3155.0
-1;160400;RAINFOREST_RESIN;9995;23;;;;;9998;1;10002;8;10005;23;9996.5;3157.0
-1;160400;KELP;2017;1;2014;23;;;2018;23;;;;;2017.5;969.1455078125
-1;160500;KELP;2014;24;;;;;2018;24;;;;;2016.0;969.3984375
-1;160500;RAINFOREST_RESIN;9998;4;9996;2;9995;22;10004;2;10005;22;;;10001.0;3159.0
-1;160600;RAINFOREST_RESIN;10002;1;9996;2;9995;20;10004;2;10005;20;;;10003.0;3159.0
-1;160600;KELP;2014;22;;;;;2017;22;;;;;2015.5;985.02734375
-1;160700;KELP;2014;26;;;;;2017;24;;;;;2015.5;985.560546875
-1;160700;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;3161.0
-1;160800;RAINFOREST_RESIN;10002;2;9996;2;9995;27;10004;2;10005;27;;;10003.0;3161.0
-1;160800;KELP;2015;2;2014;27;;;2018;29;;;;;2016.5;981.6142578125
-1;160900;KELP;2015;3;2014;30;;;2018;30;;;;;2016.5;983.20703125
-1;160900;RAINFOREST_RESIN;10000;3;9996;1;9995;29;10004;1;10005;29;;;10002.0;3165.0
-1;161000;RAINFOREST_RESIN;9995;27;;;;;10002;3;10005;27;;;9998.5;3165.0
-1;161000;KELP;2014;27;;;;;2015;8;2018;27;;;2014.5;984.1982421875
-1;161100;KELP;2014;28;;;;;2018;28;;;;;2016.0;991.0030517578125
-1;161100;RAINFOREST_RESIN;9995;28;;;;;10002;10;10005;28;;;9998.5;3165.0
-1;161200;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;3165.0
-1;161200;KELP;2014;31;;;;;2017;1;2018;30;;;2015.5;990.8824462890625
-1;161300;KELP;2014;20;;;;;2018;20;;;;;2016.0;990.94140625
-1;161300;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;3165.0
-1;161400;RAINFOREST_RESIN;9998;7;9996;1;9995;26;10004;1;10005;26;;;10001.0;3165.0
-1;161400;KELP;2015;3;2014;27;;;2017;1;2018;26;;;2016.0;990.8773193359375
-1;161500;KELP;2014;22;;;;;2018;22;;;;;2016.0;990.9698486328125
-1;161500;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;3165.0
-1;161600;RAINFOREST_RESIN;9996;2;9995;20;;;9998;1;10004;2;10005;20;9997.0;3165.0
-1;161600;KELP;2014;22;;;;;2018;22;;;;;2016.0;990.977294921875
-1;161700;KELP;2016;7;2014;26;;;2018;26;;;;;2017.0;990.9775390625
-1;161700;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;3167.0
-1;161800;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;3167.0
-1;161800;KELP;2014;21;;;;;2018;21;;;;;2016.0;991.050048828125
-1;161900;KELP;2015;23;;;;;2018;23;;;;;2016.5;991.254150390625
-1;161900;RAINFOREST_RESIN;9998;9;9996;1;9995;22;10004;1;10005;22;;;10001.0;3167.0
-1;162000;KELP;2015;28;;;;;2018;23;;;;;2016.5;991.4473876953125
-1;162000;RAINFOREST_RESIN;9998;1;9995;23;;;10005;23;;;;;10001.5;3167.0
-1;162100;RAINFOREST_RESIN;9998;4;9996;1;9995;24;10004;1;10005;24;;;10001.0;3167.0
-1;162100;KELP;2015;29;;;;;2018;25;;;;;2016.5;991.7818603515625
-1;162200;RAINFOREST_RESIN;9995;20;;;;;10002;10;10005;20;;;9998.5;3167.0
-1;162200;KELP;2015;20;;;;;2019;20;;;;;2017.0;991.94775390625
-1;162300;KELP;2016;5;2015;30;;;2019;30;;;;;2017.5;991.9036865234375
-1;162300;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;3167.0
-1;162400;KELP;2015;24;;;;;2016;5;2019;24;;;2015.5;991.9959716796875
-1;162400;RAINFOREST_RESIN;9996;2;9995;22;;;10000;5;10004;2;10005;22;9998.0;3167.0
-1;162500;RAINFOREST_RESIN;9998;2;9996;2;9995;22;10004;2;10005;22;;;10001.0;3167.0
-1;162500;KELP;2015;24;;;;;2017;5;2019;24;;;2016.0;1000.16796875
-1;162600;RAINFOREST_RESIN;9995;21;;;;;10000;5;10002;3;10005;21;9997.5;3167.0
-1;162600;KELP;2015;21;;;;;2017;4;2019;21;;;2016.0;1002.734375
-1;162700;KELP;2016;24;;;;;2019;24;;;;;2017.5;1005.22265625
-1;162700;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;3167.0
-1;162800;KELP;2016;29;;;;;2018;8;2019;29;;;2017.0;1003.9609375
-1;162800;RAINFOREST_RESIN;9998;5;9996;2;9995;27;10004;2;10005;27;;;10001.0;3167.0
-1;162900;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;3167.0
-1;162900;KELP;2016;23;;;;;2018;3;2019;23;;;2017.0;1003.380859375
-1;163000;RAINFOREST_RESIN;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;3183.0
-1;163000;KELP;2016;1;2015;29;;;2019;30;;;;;2017.5;1003.068359375
-1;163100;KELP;2015;28;;;;;2019;28;;;;;2017.0;1002.0390625
-1;163100;RAINFOREST_RESIN;9996;1;9995;27;;;9998;4;10002;7;10004;1;9997.0;3183.0
-1;163200;KELP;2015;21;;;;;2019;21;;;;;2017.0;1001.251953125
-1;163200;RAINFOREST_RESIN;9995;21;;;;;9998;1;10005;21;;;9996.5;3191.0
-1;163300;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;3193.0
-1;163300;KELP;2015;27;;;;;2018;27;;;;;2016.5;996.75390625
-1;163400;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;3193.0
-1;163400;KELP;2015;22;;;;;2018;22;;;;;2016.5;996.7890625
-1;163500;KELP;2015;2;2014;28;;;2016;2;2018;30;;;2015.5;992.916015625
-1;163500;RAINFOREST_RESIN;10002;3;9996;2;9995;28;10004;2;10005;28;;;10003.0;3193.0
-1;163600;KELP;2014;28;;;;;2017;1;2018;27;;;2015.5;989.46875
-1;163600;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;3199.0
-1;163700;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;3199.0
-1;163700;KELP;2014;26;;;;;2018;26;;;;;2016.0;992.3046875
-1;163800;RAINFOREST_RESIN;9996;1;9995;25;;;9998;1;10004;1;10005;25;9997.0;3199.0
-1;163800;KELP;2015;1;2014;25;;;2018;26;;;;;2016.5;992.4296875
-1;163900;KELP;2015;24;;;;;2018;24;;;;;2016.5;1003.7081298828125
-1;163900;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;3201.0
-1;164000;KELP;2015;39;;;;;2018;31;;;;;2016.5;1003.6082763671875
-1;164000;RAINFOREST_RESIN;9996;2;9995;29;;;9998;1;10004;2;10005;29;9997.0;3207.0
-1;164100;RAINFOREST_RESIN;9996;2;9995;22;;;10002;8;10004;2;10005;22;9999.0;3209.0
-1;164100;KELP;2015;26;;;;;2018;24;;;;;2016.5;1003.4742431640625
-1;164200;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;3209.0
-1;164200;KELP;2015;25;;;;;2019;25;;;;;2017.0;1003.092041015625
-1;164300;KELP;2015;26;;;;;2018;24;;;;;2016.5;1003.2261962890625
-1;164300;RAINFOREST_RESIN;9998;7;9996;1;9995;23;10004;1;10005;23;;;10001.0;3209.0
-1;164400;KELP;2017;2;2016;24;;;2020;26;;;;;2018.5;1001.8255615234375
-1;164400;RAINFOREST_RESIN;9998;7;9996;2;9995;24;10004;2;10005;24;;;10001.0;3209.0
-1;164500;RAINFOREST_RESIN;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;3209.0
-1;164500;KELP;2016;27;;;;;2020;27;;;;;2018.0;1002.0692138671875
-1;164600;RAINFOREST_RESIN;9996;1;9995;22;;;9998;1;10004;1;10005;22;9997.0;3209.0
-1;164600;KELP;2018;1;2017;1;2016;23;2019;1;2020;22;;;2018.5;1002.1549072265625
-1;164700;KELP;2016;26;;;;;2019;26;;;;;2017.5;1002.6158447265625
-1;164700;RAINFOREST_RESIN;9998;5;9996;2;9995;24;10004;2;10005;24;;;10001.0;3211.0
-1;164800;KELP;2016;23;;;;;2019;2;2020;21;;;2017.5;1002.1773681640625
-1;164800;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;3211.0
-1;164900;RAINFOREST_RESIN;9996;1;9995;28;;;10000;5;10004;1;10005;28;9998.0;3235.0
-1;164900;KELP;2016;29;;;;;2017;5;2020;29;;;2016.5;1002.07763671875
-1;165000;RAINFOREST_RESIN;9996;2;9995;23;;;10002;8;10004;2;10005;23;9999.0;3235.0
-1;165000;KELP;2018;1;2016;25;;;2019;25;;;;;2018.5;1006.14208984375
-1;165100;KELP;2018;1;2016;30;;;2019;30;;;;;2018.5;1005.76953125
-1;165100;RAINFOREST_RESIN;9998;6;9995;30;;;10005;30;;;;;10001.5;3235.0
-1;165200;KELP;2016;21;;;;;2017;6;2018;5;2019;21;2016.5;1005.1171875
-1;165200;RAINFOREST_RESIN;9995;21;;;;;10000;6;10005;21;;;9997.5;3235.0
-1;165300;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;3235.0
-1;165300;KELP;2016;22;;;;;2018;4;2019;22;;;2017.0;1008.96875
-1;165400;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;3235.0
-1;165400;KELP;2016;24;;;;;2019;24;;;;;2017.5;1007.673828125
-1;165500;KELP;2017;4;2016;22;;;2019;22;;;;;2018.0;1009.353515625
-1;165500;RAINFOREST_RESIN;10000;4;9998;6;9996;1;10004;1;10005;21;;;10002.0;3235.0
-1;165600;KELP;2016;26;;;;;2019;26;;;;;2017.5;1010.111328125
-1;165600;RAINFOREST_RESIN;9996;1;9995;25;;;9998;1;10004;1;10005;25;9997.0;3235.0
-1;165700;RAINFOREST_RESIN;9996;2;9995;29;;;10002;6;10004;2;10005;29;9999.0;3237.0
-1;165700;KELP;2018;1;2016;31;;;2019;31;;;;;2018.5;1009.66796875
-1;165800;RAINFOREST_RESIN;9995;26;;;;;10002;3;10005;26;;;9998.5;3237.0
-1;165800;KELP;2016;26;;;;;2019;26;;;;;2017.5;1010.29296875
-1;165900;KELP;2016;30;;;;;2019;30;;;;;2017.5;1010.798828125
-1;165900;RAINFOREST_RESIN;9995;30;;;;;9998;1;10005;30;;;9996.5;3237.0
-1;166000;KELP;2019;1;2017;1;2016;23;2020;24;;;;;2019.5;1014.861328125
-1;166000;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;3239.0
-1;166100;RAINFOREST_RESIN;9995;27;;;;;10002;8;10005;27;;;9998.5;3239.0
-1;166100;KELP;2016;27;;;;;2019;27;;;;;2017.5;1010.0
-1;166200;RAINFOREST_RESIN;9996;1;9995;23;;;9998;1;10004;1;10005;23;9997.0;3239.0
-1;166200;KELP;2016;24;;;;;2017;3;2019;24;;;2016.5;1011.5947265625
-1;166300;KELP;2016;30;;;;;2020;30;;;;;2018.0;1016.51171875
-1;166300;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;3241.0
-1;166400;KELP;2016;29;;;;;2020;29;;;;;2018.0;1016.375
-1;166400;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;3241.0
-1;166500;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;3241.0
-1;166500;KELP;2016;24;;;;;2020;24;;;;;2018.0;1016.1484375
-1;166600;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;3241.0
-1;166600;KELP;2016;21;;;;;2020;21;;;;;2018.0;1016.61328125
-1;166700;KELP;2016;29;;;;;2020;29;;;;;2018.0;1016.40234375
-1;166700;RAINFOREST_RESIN;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;3241.0
-1;166800;KELP;2017;3;2016;28;;;2019;2;2020;26;;;2018.0;1015.7109375
-1;166800;RAINFOREST_RESIN;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;3241.0
-1;166900;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;3241.0
-1;166900;KELP;2017;7;2016;26;;;2019;2;2020;24;;;2018.0;1015.51171875
-1;167000;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;3241.0
-1;167000;KELP;2016;28;;;;;2017;5;2020;28;;;2016.5;1015.873046875
-1;167100;KELP;2016;28;;;;;2020;28;;;;;2018.0;1021.12890625
-1;167100;RAINFOREST_RESIN;9996;1;9995;27;;;10002;7;10004;1;10005;27;9999.0;3241.0
-1;167200;KELP;2016;29;;;;;2019;1;2020;28;;;2017.5;1019.001953125
-1;167200;RAINFOREST_RESIN;9996;1;9995;28;;;10002;9;10004;1;10005;28;9999.0;3271.0
-1;167300;RAINFOREST_RESIN;9995;28;;;;;10002;4;10005;28;;;9998.5;3271.0
-1;167300;KELP;2016;28;;;;;2019;28;;;;;2017.5;1018.396484375
-1;167400;RAINFOREST_RESIN;9996;1;9995;26;;;10002;7;10004;1;10005;26;9999.0;3271.0
-1;167400;KELP;2016;27;;;;;2020;27;;;;;2018.0;1031.859375
-1;167500;KELP;2016;23;;;;;2020;23;;;;;2018.0;1032.91796875
-1;167500;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;3271.0
-1;167600;KELP;2016;29;;;;;2018;1;2020;29;;;2017.0;1033.2109375
-1;167600;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;3271.0
-1;167700;RAINFOREST_RESIN;9996;2;9995;26;;;9998;4;10004;2;10005;26;9997.0;3271.0
-1;167700;KELP;2016;28;;;;;2018;2;2020;28;;;2017.0;1031.89453125
-1;167800;RAINFOREST_RESIN;9995;22;;;;;9998;1;10005;22;;;9996.5;3279.0
-1;167800;KELP;2019;1;2016;22;;;2020;22;;;;;2019.5;1032.984375
-1;167900;KELP;2016;32;;;;;2019;2;2020;30;;;2017.5;1029.6640625
-1;167900;RAINFOREST_RESIN;9996;2;9995;30;;;9998;1;10004;2;10005;30;9997.0;3325.0
-1;168000;KELP;2016;29;;;;;2019;29;;;;;2017.5;1021.95703125
-1;168000;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;3327.0
-1;168100;RAINFOREST_RESIN;9996;2;9995;24;;;9998;1;10004;2;10005;24;9997.0;3359.0
-1;168100;KELP;2016;26;;;;;2020;26;;;;;2018.0;1032.01171875
-1;168200;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;3361.0
-1;168200;KELP;2017;25;;;;;2020;25;;;;;2018.5;1043.4375
-1;168300;KELP;2016;29;;;;;2020;29;;;;;2018.0;1036.6015625
-1;168300;RAINFOREST_RESIN;9996;1;9995;28;;;10002;5;10004;1;10005;28;9999.0;3361.0
-1;168400;RAINFOREST_RESIN;9996;1;9995;24;;;10002;8;10004;1;10005;24;9999.0;3361.0
-1;168400;KELP;2017;25;;;;;2020;25;;;;;2018.5;1040.73828125
-1;168500;KELP;2017;25;;;;;2020;25;;;;;2018.5;1041.109375
-1;168500;RAINFOREST_RESIN;10002;1;9998;3;9996;2;10004;2;10005;23;;;10003.0;3361.0
-1;168600;RAINFOREST_RESIN;9998;7;9996;1;9995;21;10004;1;10005;21;;;10001.0;3363.0
-1;168600;KELP;2017;22;;;;;2019;1;2020;22;;;2018.0;1051.2734375
-1;168700;KELP;2017;25;;;;;2019;3;2020;25;;;2018.0;1043.890625
-1;168700;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;3363.0
-1;168800;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;3363.0
-1;168800;KELP;2017;25;;;;;2019;7;2020;25;;;2018.0;1046.82421875
-1;168900;KELP;2017;20;;;;;2020;20;;;;;2018.5;1041.02734375
-1;168900;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;3363.0
-1;169000;RAINFOREST_RESIN;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;3363.0
-1;169000;KELP;2017;28;;;;;2019;3;2020;28;;;2018.0;1041.05078125
-1;169100;KELP;2017;27;;;;;2020;27;;;;;2018.5;1042.01953125
-1;169100;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;3363.0
-1;169200;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;3363.0
-1;169200;KELP;2019;1;2017;22;;;2020;22;;;;;2019.5;1043.3203125
-1;169300;KELP;2017;33;;;;;2020;29;;;;;2018.5;1050.32421875
-1;169300;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;3363.0
-1;169400;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;3363.0
-1;169400;KELP;2017;23;;;;;2021;23;;;;;2019.0;1059.17578125
-1;169500;KELP;2019;1;2017;25;;;2021;25;;;;;2020.0;1059.62109375
-1;169500;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;3363.0
-1;169600;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;3363.0
-1;169600;KELP;2017;26;;;;;2021;26;;;;;2019.0;1060.3828125
-1;169700;KELP;2018;6;2017;30;;;2020;2;2021;28;;;2019.0;1056.796875
-1;169700;RAINFOREST_RESIN;9998;3;9996;2;9995;28;10004;2;10005;28;;;10001.0;3363.0
-1;169800;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;3363.0
-1;169800;KELP;2017;32;;;;;2020;2;2021;30;;;2018.5;1056.16015625
-1;169900;KELP;2017;29;;;;;2020;30;;;;;2018.5;1049.57421875
-1;169900;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;3363.0
-1;170000;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;3363.0
-1;170000;KELP;2017;26;;;;;2020;26;;;;;2018.5;1048.265625
-1;170100;KELP;2017;32;;;;;2021;32;;;;;2019.0;1058.13671875
-1;170100;RAINFOREST_RESIN;9996;2;9995;30;;;10002;10;10004;2;10005;30;9999.0;3363.0
-1;170200;RAINFOREST_RESIN;9995;22;;;;;10002;5;10005;22;;;9998.5;3363.0
-1;170200;KELP;2017;21;;;;;2020;22;;;;;2018.5;1053.3359375
-1;170300;KELP;2018;23;;;;;2021;23;;;;;2019.5;1076.3671875
-1;170300;RAINFOREST_RESIN;9998;4;9996;1;9995;22;10004;1;10005;22;;;10001.0;3363.0
-1;170400;RAINFOREST_RESIN;10002;11;9996;1;9995;30;10004;1;10005;30;;;10003.0;3363.0
-1;170400;KELP;2020;10;2018;31;;;2021;31;;;;;2020.5;1076.8359375
-1;170500;KELP;2018;39;;;;;2021;32;;;;;2019.5;1075.318359375
-1;170500;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;3385.0
-1;170600;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;3385.0
